flux	loglam	ivar	and_mask	or_mask	wdisp	sky	model
332.7094	3.698	0.02171122	0	0	0.8365448	6.2159777	326.1969
333.2743	3.6981	0.02176922	0	0	0.83643687	6.175769	325.2558
328.5589	3.6982	0.022233464	0	0	0.83632904	5.911152	324.87985
324.92963	3.6983	0.022583587	0	0	0.8362213	5.571736	326.52493
329.47318	3.6984	0.022217548	0	0	0.8361137	5.62591	327.62952
329.0404	3.6985	0.0222549	0	0	0.8360062	5.7279224	325.54462
328.37738	3.6986	0.02222411	0	0	0.8358986	5.3253574	324.9028
328.98047	3.6987	0.022331014	0	0	0.83579093	5.047054	323.85037
323.72464	3.6988	0.022661801	0	0	0.8356834	4.8774686	320.78925
329.344	3.6989	0.022258665	0	0	0.83557576	4.7772336	318.29395
329.69495	3.699	0.022156542	0	0	0.8354685	4.658383	318.91397
331.6073	3.6991	0.021983476	0	0	0.835361	4.408002	320.18896
334.44052	3.6992	0.021785485	0	0	0.83525366	4.548804	318.65543
330.8594	3.6993	0.02200513	0	0	0.8351464	4.781523	315.97867
329.91937	3.6994	0.02214833	0	0	0.83503914	4.9218583	316.82193
333.69717	3.6995	0.02177076	0	0	0.83493185	4.800709	320.43915
332.61493	3.6996	0.021912575	0	0	0.83482456	4.5299926	322.31873
328.93918	3.6997	0.022219073	0	0	0.83471745	4.246583	320.11484
331.872	3.6998	0.021941837	0	0	0.83461046	4.3516865	317.32056
328.76556	3.6999	0.022326374	0	0	0.8345032	4.714188	320.0391
321.33032	3.7	0.023167556	0	0	0.83439636	4.871237	317.4084
324.0246	3.7001	0.022884773	0	0	0.83428925	4.551052	314.16953
323.28577	3.7002	0.023083474	0	0	0.8341823	4.2347083	317.44073
317.68814	3.7003	0.023678165	0	0	0.8340753	4.539552	317.13144
315.6938	3.7004	0.023978753	0	0	0.8339685	4.452279	318.39026
327.31042	3.7005	0.022683932	0	0	0.83386165	4.0629134	323.32132
323.16046	3.7006	0.023149738	0	0	0.83375496	4.1502905	324.3304
316.55075	3.7007	0.023766708	0	0	0.83364815	4.1261783	321.4728
321.9728	3.7008	0.023201741	0	0	0.8335414	4.1508927	321.01572
324.53104	3.7009	0.022944111	0	0	0.8334347	3.9844623	324.2666
324.2988	3.701	0.02287985	0	0	0.833328	3.8815563	321.78094
329.03296	3.7011	0.022453096	0	0	0.83322155	4.2507286	320.2091
323.4815	3.7012	0.022952892	0	0	0.8331152	4.362813	323.46124
326.70474	3.7013	0.022695687	0	0	0.8330087	4.0732675	324.8002
323.48727	3.7014	0.022969311	0	0	0.8329021	3.9165642	321.0789
322.8071	3.7015	0.023067571	0	0	0.83279556	4.1189322	322.83487
324.47458	3.7016	0.022942947	0	0	0.83268934	4.4189787	324.22263
321.72168	3.7017	0.023252266	0	0	0.83258307	4.5878377	320.57315
321.53964	3.7018	0.023172755	0	0	0.8324766	4.499139	317.60962
327.32346	3.7019	0.022807445	0	0	0.8323705	4.185319	317.7886
325.38556	3.702	0.022898434	0	0	0.83226436	3.8607163	318.60782
319.7296	3.7021	0.023459312	0	0	0.83215827	3.7412467	317.69485
320.1053	3.7022	0.023424463	0	0	0.8320521	3.7679644	316.93198
323.22043	3.7023	0.023088861	0	0	0.831946	4.0041146	315.6223
323.9725	3.7024	0.02301865	0	0	0.83184004	4.163061	315.00946
321.67133	3.7025	0.023247076	0	0	0.83173406	3.915026	316.6253
321.33405	3.7026	0.023384023	0	0	0.831628	3.6083095	319.74893
319.83893	3.7027	0.023502572	0	0	0.8315221	3.7178497	320.61578
321.05624	3.7028	0.023361726	0	0	0.83141613	3.9912972	318.1029
325.6511	3.7029	0.022982184	0	0	0.83131045	4.052746	316.98413
320.97476	3.703	0.023185173	0	0	0.8312047	4.237747	316.08636
323.23538	3.7031	0.023035703	0	0	0.831099	4.1208005	315.4149
324.475	3.7032	0.022949599	0	0	0.83099324	3.9154792	316.88983
324.24576	3.7033	0.022853658	0	0	0.8308876	4.193274	320.23294
326.6853	3.7034	0.022675496	0	0	0.830782	4.2221546	320.21503
327.14993	3.7035	0.02267157	0	0	0.83067656	4.0844793	320.50928
321.9437	3.7036	0.023088472	0	0	0.83057106	4.00908	320.79343
322.7878	3.7037	0.023191612	0	0	0.8304653	4.2634497	320.4067
324.4778	3.7038	0.02290532	0	0	0.83036	4.424316	320.8336
323.72903	3.7039	0.023011323	0	0	0.83025455	4.209664	322.9911
329.21393	3.704	0.022435902	0	0	0.83014923	4.007738	318.71017
319.21085	3.7041	0.023475723	0	0	0.8300439	4.289807	320.58694
322.8731	3.7042	0.02310042	0	0	0.82993877	4.35364	319.84247
324.91013	3.7043	0.022832036	0	0	0.82983357	4.3007116	316.37943
328.45767	3.7044	0.022414913	0	0	0.82972836	3.9709692	316.12958
324.28702	3.7045	0.022893172	0	0	0.8296232	4.148631	315.80997
325.29932	3.7046	0.022763025	0	0	0.82951814	4.6160526	315.91455
319.89572	3.7047	0.023451576	0	0	0.82941306	4.26813	315.3761
321.307	3.7048	0.023329744	0	0	0.8293081	4.171507	316.7417
322.85492	3.7049	0.023189144	0	0	0.82920307	4.200293	317.36868
319.34326	3.705	0.023550186	0	0	0.8290981	4.3079767	314.7672
317.92477	3.7051	0.023704866	0	0	0.8289932	4.996517	314.13278
319.69968	3.7052	0.0235572	0	0	0.8288885	4.932734	315.50027
321.98187	3.7053	0.023281388	0	0	0.82878363	3.971349	312.74207
323.44443	3.7054	0.02316918	0	0	0.82867885	4.137667	313.05273
315.23846	3.7055	0.024072962	0	0	0.82857424	4.451085	312.6464
317.53336	3.7056	0.02369817	0	0	0.8284695	4.380329	307.44577
327.9394	3.7057	0.022720858	0	0	0.82836497	4.254286	309.27676
320.96072	3.7058	0.023242118	0	0	0.82826024	4.0754724	312.05072
320.22418	3.7059	0.023466945	0	0	0.82815576	3.865056	312.001
320.36646	3.706	0.023382895	0	0	0.8280512	4.639109	313.23343
318.52805	3.7061	0.023621447	0	0	0.8279468	5.381031	315.6658
319.99634	3.7062	0.023467435	0	0	0.8278424	5.379065	316.05426
319.7855	3.7063	0.023570769	0	0	0.8277381	5.354219	315.22818
315.91736	3.7064	0.023946188	0	0	0.82763374	5.6810226	317.50446
316.4754	3.7065	0.02398343	0	0	0.82752955	6.009527	319.0043
315.59244	3.7066	0.024075495	0	0	0.8274254	5.5596952	316.53192
317.2415	3.7067	0.023893308	0	0	0.8273211	4.7749133	314.82785
319.7366	3.7068	0.02360153	0	0	0.82721704	4.455397	316.79025
320.49197	3.7069	0.023492355	0	0	0.827113	4.482743	314.63123
321.12625	3.707	0.02339421	0	0	0.8270089	4.267079	312.50806
319.04742	3.7071	0.023563238	0	0	0.8269049	4.0926557	310.8638
317.93427	3.7072	0.02382997	0	0	0.826801	4.2663593	310.09604
315.73215	3.7073	0.023900513	0	0	0.826697	4.4852433	309.7217
317.67282	3.7074	0.023820253	0	0	0.8265929	4.5103607	309.4806
319.8386	3.7075	0.02362172	0	0	0.82648927	4.4714866	310.70776
319.8611	3.7076	0.023507964	0	0	0.8263856	4.4990106	312.9477
320.87354	3.7077	0.023446834	0	0	0.8262818	4.5587907	310.3865
320.2417	3.7078	0.023453608	0	0	0.826178	4.5553074	310.08896
318.83572	3.7079	0.023655375	0	0	0.82607436	4.310566	310.50632
318.25528	3.708	0.023730392	0	0	0.82597077	4.094647	308.4939
319.195	3.7081	0.02374884	0	0	0.82586724	4.0675077	311.8241
317.4353	3.7082	0.023833003	0	0	0.8257637	4.058991	311.9515
315.83823	3.7083	0.024080072	0	0	0.8256601	3.9758596	311.47897
319.3343	3.7084	0.023635302	0	0	0.8255568	3.9647634	311.91632
320.9534	3.7085	0.023495847	0	0	0.8254534	3.9675813	312.9051
317.98163	3.7086	0.023769846	0	0	0.82535	4.09075	314.1971
317.37183	3.7087	0.023817878	0	0	0.82524675	4.1480656	315.9171
321.23193	3.7088	0.023497703	0	0	0.8251435	3.983478	314.31204
319.1326	3.7089	0.023576435	0	0	0.8250403	4.0494957	316.8789
323.10486	3.709	0.023201847	0	0	0.8249371	4.3835773	314.9582
321.75174	3.7091	0.023272978	0	0	0.82483387	4.3806887	309.75092
320.15463	3.7092	0.02358689	0	0	0.8247308	4.361794	308.84677
313.08554	3.7093	0.024291787	0	0	0.8246278	4.4311895	309.3509
316.89185	3.7094	0.024103863	0	0	0.8245247	4.3299913	307.89697
315.42206	3.7095	0.024194067	0	0	0.8244218	3.8530743	306.06842
314.41226	3.7096	0.024462659	0	0	0.8243188	3.5762436	305.27966
307.35013	3.7097	0.025229003	0	0	0.82421607	3.608372	306.9546
312.76526	3.7098	0.024585502	0	0	0.8241133	3.6466355	309.69537
319.23685	3.7099	0.02386304	0	0	0.8240105	3.8547375	308.54813
313.13608	3.71	0.024458751	0	0	0.82390773	4.0800257	308.1356
311.36307	3.7101	0.024660654	0	0	0.8238051	4.106115	309.6255
312.11008	3.7102	0.024665803	0	0	0.82370234	4.2442913	306.2813
311.36935	3.7103	0.024708355	0	0	0.8235999	4.1374197	303.71805
316.3812	3.7104	0.024201643	0	0	0.8234973	4.07778	306.93903
314.5956	3.7105	0.024362186	0	0	0.8233949	4.313841	303.54034
315.53827	3.7106	0.024294011	0	0	0.8232924	4.3218427	303.34143
312.92087	3.7107	0.024587575	0	0	0.8231899	4.576646	304.7477
309.5144	3.7108	0.024872717	0	0	0.82308763	4.6151667	305.17825
314.60254	3.7109	0.024376705	0	0	0.8229852	3.9616368	304.07184
315.15707	3.711	0.024334785	0	0	0.8228829	3.828165	303.89185
309.7911	3.7111	0.025054924	0	0	0.82278067	4.109686	307.23346
314.71994	3.7112	0.024455262	0	0	0.82267845	4.3769636	304.8206
306.85876	3.7113	0.025415463	0	0	0.8225763	4.572388	304.21616
308.63864	3.7114	0.025101695	0	0	0.8224742	4.1941257	307.41995
315.36792	3.7115	0.024312148	0	0	0.8223721	4.12964	308.90433
312.0513	3.7116	0.024648163	0	0	0.82227015	4.432092	305.30252
314.79294	3.7117	0.024384916	0	0	0.82216823	4.669537	303.3733
312.87552	3.7118	0.02461288	0	0	0.8220664	4.700688	302.8009
313.66983	3.7119	0.024501938	0	0	0.8219643	4.9964867	302.57693
313.47885	3.712	0.024447445	0	0	0.8218626	5.134538	303.04788
313.473	3.7121	0.024486966	0	0	0.8217609	4.9743047	304.7066
311.33075	3.7122	0.024809346	0	0	0.8216591	5.155492	306.4439
310.10162	3.7123	0.025064066	0	0	0.8215576	5.3522453	305.463
305.9295	3.7124	0.025570553	0	0	0.8214557	5.101433	303.4573
317.62897	3.7125	0.024110654	0	0	0.8213541	4.484711	305.4029
311.3113	3.7126	0.024933178	0	0	0.8212527	4.5168447	304.8972
305.4821	3.7127	0.025626311	0	0	0.8211511	4.569231	303.5913
307.63855	3.7128	0.025459347	0	0	0.82104963	4.4043846	304.25266
301.05392	3.7129	0.02642799	0	0	0.82094824	4.6684065	297.79248
290.76596	3.713	0.027870769	0	0	0.82084686	4.6001472	293.24988
289.3413	3.7131	0.028053086	0	0	0.8207455	3.9195926	293.1755
295.1236	3.7132	0.027340744	0	0	0.8206444	3.749243	296.18604
299.96463	3.7133	0.026576933	0	0	0.82054293	3.6955626	297.82635
299.16202	3.7134	0.0266541	0	0	0.82044166	3.5705967	295.383
293.936	3.7135	0.027458608	0	0	0.82034063	3.4591484	294.26614
301.97528	3.7136	0.0261875	0	0	0.82023925	3.60897	302.90515
307.83975	3.7137	0.025513906	0	0	0.82013845	3.6707625	309.7995
307.66278	3.7138	0.025378749	0	0	0.8200375	3.4720402	311.13608
309.39395	3.7139	0.0252158	0	0	0.81993645	3.5854428	309.79526
309.63818	3.714	0.025077622	0	0	0.8198356	3.9538229	308.81464
308.96942	3.7141	0.025289716	0	0	0.8197347	4.0150576	306.61877
298.42175	3.7142	0.026649024	0	0	0.8196339	4.054211	301.7547
301.33353	3.7143	0.026433608	0	0	0.81953317	4.2293673	293.7857
295.37537	3.7144	0.027193962	0	0	0.8194325	4.202658	290.94946
299.80237	3.7145	0.026551671	0	0	0.8193315	3.946549	296.14133
305.66327	3.7146	0.025821945	0	0	0.819231	3.7857351	302.93634
306.9999	3.7147	0.025453303	0	0	0.8191303	3.3195245	302.6954
311.10257	3.7148	0.025033128	0	0	0.8190298	3.1374168	301.59616
305.99307	3.7149	0.02554599	0	0	0.8189294	3.758127	301.84277
305.86273	3.715	0.025493965	0	0	0.8188289	4.6911407	300.62527
308.0547	3.7151	0.025258673	0	0	0.81872845	4.703178	297.8918
307.78333	3.7152	0.025461046	0	0	0.81862825	4.6958637	297.71356
303.33582	3.7153	0.01726585	0	1835008	0.81852496	4.817088	302.4246
311.04355	3.7154	0.01749998	0	1835008	0.8184248	4.400418	301.4682
303.9232	3.7155	0.02571923	0	0	0.81832725	3.9632893	299.9386
305.49576	3.7156	0.02548195	0	0	0.818227	4.0554333	300.92297
305.2054	3.7157	0.025598679	0	0	0.81812704	4.3137684	303.1049
305.32126	3.7158	0.023821585	0	0	0.8180268	5.5128245	302.87003
308.08347	3.7159	0.023782713	0	0	0.8179268	7.465212	298.90945
312.1978	3.716	0.024530152	0	0	0.81782675	7.6443024	298.81726
306.8633	3.7161	0.025658617	0	0	0.8177269	6.7014036	299.00366
298.11978	3.7162	0.026547862	0	0	0.8176269	5.9166656	299.05048
306.02594	3.7163	0.025872862	0	0	0.81752723	5.5501523	298.338
305.26764	3.7164	0.02583139	0	0	0.8174274	5.2535353	296.74954
299.54132	3.7165	0.026577216	0	0	0.8173277	4.07816	297.40234
298.613	3.7166	0.026750686	0	0	0.81722796	3.6539285	299.28467
300.59418	3.7167	0.02650763	0	0	0.8171282	4.0626106	301.04013
301.55106	3.7168	0.02640184	0	0	0.81702864	4.2941084	303.03226
301.77484	3.7169	0.026341395	0	0	0.8169291	4.4226613	303.92297
301.74396	3.717	0.02635605	0	0	0.8168296	4.5504503	302.66235
303.3418	3.7171	0.026081122	0	0	0.8167301	4.339543	301.9203
308.4717	3.7172	0.025605725	0	0	0.8166306	4.038621	301.2467
300.49182	3.7173	0.026323488	0	0	0.8165311	4.0376186	301.89474
298.88254	3.7174	0.026489394	0	0	0.81643176	4.2479944	301.852
302.97012	3.7175	0.02621536	0	0	0.8163327	4.319667	301.38684
304.47617	3.7176	0.02607308	0	0	0.81623346	4.453338	301.38193
301.7083	3.7177	0.02619474	0	0	0.8161343	4.6906505	299.25977
309.78967	3.7178	0.025350833	0	0	0.81603503	4.7199903	297.2656
304.4177	3.7179	0.025955288	0	0	0.81593597	4.7889547	293.13583
300.10785	3.718	0.02643845	0	0	0.81583685	4.922439	290.83963
299.29642	3.7181	0.026627814	0	0	0.8157379	5.1257544	292.14304
302.97665	3.7182	0.026193341	0	0	0.8156389	4.8225665	294.87216
304.36588	3.7183	0.026064381	0	0	0.81553996	4.044893	296.80978
302.238	3.7184	0.026306681	0	0	0.8154411	3.7223563	297.2666
298.1096	3.7185	0.026732516	0	0	0.81534225	3.9732535	293.79926
305.8749	3.7186	0.025743645	0	0	0.8152434	4.157082	293.41714
307.35544	3.7187	0.02551162	0	0	0.8151448	4.530725	296.20062
306.2336	3.7188	0.02575803	0	0	0.8150462	4.6481633	297.81714
299.75385	3.7189	0.026463507	0	0	0.8149476	4.0667515	300.65067
304.9667	3.719	0.025968466	0	0	0.81484896	3.7592628	300.0899
301.98486	3.7191	0.026288422	0	0	0.8147505	4.070752	301.55304
301.75143	3.7192	0.0262342	0	0	0.8146519	4.9811277	302.0783
302.35223	3.7193	0.026170786	0	0	0.81455356	5.6068354	300.3208
304.05252	3.7194	0.025984174	0	0	0.8144551	5.3787837	299.4953
301.98077	3.7195	0.026265515	0	0	0.81435674	4.4962583	301.80243
301.00598	3.7196	0.026400002	0	0	0.81425846	4.3061423	302.06375
301.77112	3.7197	0.026261706	0	0	0.81416017	4.4355497	299.9968
302.98233	3.7198	0.026163356	0	0	0.81406206	4.133206	299.84286
301.0419	3.7199	0.026497543	0	0	0.81396395	4.068636	299.9698
295.5241	3.72	0.027142162	0	0	0.8138659	3.992596	298.25095
299.8266	3.7201	0.02671422	0	0	0.81376785	4.0979567	300.75687
303.16776	3.7202	0.02629652	0	0	0.8136697	4.096771	299.26624
297.4926	3.7203	0.027002951	0	0	0.8135718	4.268254	297.99185
298.71692	3.7204	0.026886519	0	0	0.8134739	4.321791	298.1795
298.7811	3.7205	0.02678708	0	0	0.8133759	3.6371343	300.26733
298.65585	3.7206	0.026712961	0	0	0.81327826	4.305472	302.38037
304.54327	3.7207	0.026064117	0	0	0.8131804	5.6134667	298.8672
298.49728	3.7208	0.026596643	0	0	0.8130825	5.6485243	296.49963
301.12308	3.7209	0.026560372	0	0	0.812985	4.9867043	295.83337
294.61597	3.721	0.027370097	0	0	0.8128875	4.4476333	293.193
295.3791	3.7211	0.027266225	0	0	0.8127898	4.220777	289.95724
299.39856	3.7212	0.02665532	0	0	0.8126922	3.9521616	290.47955
300.99075	3.7213	0.02616031	0	0	0.81259495	3.7548862	293.06375
296.1425	3.7214	0.026924277	0	0	0.81249756	3.6446118	291.31516
299.74106	3.7215	0.026724698	0	0	0.8123999	3.3290899	290.44168
296.70572	3.7216	0.027095344	0	0	0.81230265	3.2781832	291.49335
294.94772	3.7217	0.027363695	0	0	0.81220543	3.4844077	293.48743
298.55048	3.7218	0.026790053	0	0	0.81210804	3.565834	294.2168
300.98947	3.7219	0.026554748	0	0	0.81201077	3.5919561	291.23358
292.4924	3.722	0.027672421	0	0	0.8119138	3.8017027	292.79266
299.5502	3.7221	0.026900874	0	0	0.81181663	3.8343823	294.12283
292.69894	3.7222	0.027676143	0	0	0.81171966	3.9378395	294.8324
298.11575	3.7223	0.027049473	0	0	0.8116228	4.498755	296.27335
297.37192	3.7224	0.027053954	0	0	0.8115257	4.93526	296.76068
296.31638	3.7225	0.027142145	0	0	0.81142884	4.595934	292.33215
300.6435	3.7226	0.026568979	0	0	0.8113321	4.313849	292.56738
299.41428	3.7227	0.026755251	0	0	0.8112353	3.9432182	295.44812
293.48468	3.7228	0.027460309	0	0	0.8111385	3.9720955	297.17786
299.20038	3.7229	0.026847972	0	0	0.81104183	3.738349	298.2106
298.05646	3.723	0.026908275	0	0	0.81094515	3.5491173	299.38782
299.92203	3.7231	0.026714973	0	0	0.81084853	3.703847	297.0781
293.2397	3.7232	0.027412387	0	0	0.8107519	3.7205906	297.61465
300.76007	3.7233	0.026506102	0	0	0.81065536	4.0872355	297.56613
296.25568	3.7234	0.027135646	0	0	0.81055903	4.1669793	295.4826
301.5384	3.7235	0.026465876	0	0	0.81046253	4.128666	294.2883
295.9528	3.7236	0.02726174	0	0	0.8103663	4.3067937	295.52917
298.69595	3.7237	0.026837364	0	0	0.8102701	4.17074	294.09418
303.296	3.7238	0.026176002	0	0	0.81017363	4.1495905	294.48627
293.6876	3.7239	0.027522968	0	0	0.8100775	4.17696	292.96005
294.44287	3.724	0.027353324	0	0	0.80998135	3.8131561	293.04422
299.49515	3.7241	0.026677381	0	0	0.8098852	3.7508547	293.82303
294.827	3.7242	0.027338784	0	0	0.80978924	4.786625	292.70566
294.38297	3.7243	0.027487729	0	0	0.8096932	4.8161426	295.31927
296.07407	3.7244	0.027279038	0	0	0.8095971	4.3547807	295.6091
294.7749	3.7245	0.027448941	0	0	0.8095013	3.9640117	293.85574
297.43652	3.7246	0.027058912	0	0	0.8094055	4.1267176	292.6513
300.843	3.7247	0.026525777	0	0	0.8093094	4.438146	293.19647
300.20972	3.7248	0.02655394	0	0	0.8092139	4.5053906	294.8736
297.5312	3.7249	0.026900997	0	0	0.80911815	4.568569	296.1116
299.21265	3.725	0.026708681	0	0	0.80902225	4.5240874	294.41672
296.7139	3.7251	0.02695389	0	0	0.8089269	4.622927	295.0741
300.1736	3.7252	0.026586384	0	0	0.8088312	4.1723585	293.3048
296.7384	3.7253	0.027090961	0	0	0.8087357	4.2958407	289.41077
292.46484	3.7254	0.027811654	0	0	0.8086401	4.977218	288.9465
295.35812	3.7255	0.027321413	0	0	0.8085451	4.8212814	290.81094
297.94946	3.7256	0.027139673	0	0	0.8084495	4.284302	292.4715
290.0119	3.7257	0.0281998	0	0	0.8083543	4.4749985	291.45294
293.21497	3.7258	0.02782914	0	0	0.80825907	4.541932	290.73608
290.86526	3.7259	0.02807726	0	0	0.80816376	4.451957	290.4125
293.83765	3.726	0.027590899	0	0	0.80806863	4.537078	289.21664
293.76825	3.7261	0.027550125	0	0	0.8079735	4.5311875	290.33353
296.94238	3.7262	0.027161922	0	0	0.8078784	4.144276	287.5331
294.5844	3.7263	0.027528265	0	0	0.8077834	4.3883963	282.30502
288.82004	3.7264	0.028365301	0	0	0.8076886	4.310952	282.62756
292.4561	3.7265	0.027776333	0	0	0.8075937	4.0497494	287.05444
296.96942	3.7266	0.027153555	0	0	0.80749875	3.9008086	288.28387
293.73962	3.7267	0.027484845	0	0	0.8074039	3.7193358	288.5693
295.53455	3.7268	0.027436417	0	0	0.80730915	4.3035583	290.26355
293.26398	3.7269	0.027708184	0	0	0.80721444	5.1393766	290.24472
292.0743	3.727	0.027949339	0	0	0.8071196	4.8992367	291.78714
290.23734	3.7271	0.02820143	0	0	0.80702513	4.4988084	292.53607
294.2747	3.7272	0.02764181	0	0	0.8069306	4.20381	288.93524
290.05923	3.7273	0.02817675	0	0	0.80683595	4.3074536	288.78207
294.59134	3.7274	0.02759392	0	0	0.8067416	4.390097	287.04617
291.9467	3.7275	0.02789832	0	0	0.80664706	4.2047973	288.36713
295.18945	3.7276	0.027627598	0	0	0.8065528	4.3301373	290.4233
287.38113	3.7277	0.028591126	0	0	0.80645853	4.3691216	290.08
286.97958	3.7278	0.028844615	0	0	0.8063642	4.469509	288.69287
289.42627	3.7279	0.028395688	0	0	0.80627	4.453091	290.51788
288.278	3.728	0.028545903	0	0	0.80617577	4.360949	289.01187
294.8002	3.7281	0.027686443	0	0	0.80608165	4.2225842	288.67706
292.34644	3.7282	0.027910294	0	0	0.8059877	4.133841	290.661
292.70267	3.7283	0.027807167	0	0	0.80589354	4.4835	291.79895
295.22617	3.7284	0.027537256	0	0	0.8057997	4.8460736	289.59967
292.68033	3.7285	0.027725395	0	0	0.80570585	4.74827	287.8491
291.39536	3.7286	0.027999764	0	0	0.805612	4.5175486	289.23334
293.1098	3.7287	0.027720535	0	0	0.80551815	4.5599003	289.53073
293.85522	3.7288	0.027732514	0	0	0.80542433	4.7070155	288.33707
290.98227	3.7289	0.028019419	0	0	0.80533075	4.9682884	287.59344
289.8312	3.729	0.028124327	0	0	0.805237	4.926101	287.80362
296.07263	3.7291	0.027568562	0	0	0.80514336	4.391192	286.4322
289.11856	3.7292	0.02822925	0	0	0.80504996	4.2518067	286.5431
290.4738	3.7293	0.028206494	0	0	0.8049564	4.1446533	285.7982
290.8774	3.7294	0.028201254	0	0	0.80486286	3.9896507	285.30084
283.2207	3.7295	0.029248295	0	0	0.80476964	3.9372325	285.4896
283.69666	3.7296	0.029286684	0	0	0.80467606	3.9962945	284.55045
285.13757	3.7297	0.029190212	0	0	0.8045828	4.068822	281.71225
283.84976	3.7298	0.029286958	0	0	0.8044896	4.001356	281.8051
288.47186	3.7299	0.028694855	0	0	0.8043965	3.9912078	282.0224
287.74442	3.73	0.028777298	0	0	0.8043034	4.0905104	284.8138
285.5777	3.7301	0.028974859	0	0	0.80421036	4.00938	287.93695
291.92227	3.7302	0.028243301	0	0	0.80411726	3.7541943	287.00165
285.65543	3.7303	0.02892904	0	0	0.80402434	3.916556	287.28134
291.57822	3.7304	0.028115587	0	0	0.80393124	4.381673	289.25885
292.5538	3.7305	0.027994473	0	0	0.8038384	4.5926733	287.54004
286.97977	3.7306	0.028675606	0	0	0.80374575	4.3802943	286.0256
290.5706	3.7307	0.028261568	0	0	0.80365276	4.287153	285.91565
285.69333	3.7308	0.028978435	0	0	0.8035603	4.257015	284.95767
288.26767	3.7309	0.028714385	0	0	0.8034676	4.3721704	285.69855
288.1237	3.731	0.02871848	0	0	0.8033748	4.2701974	284.8506
280.7876	3.7311	0.02985542	0	0	0.8032825	3.922902	286.3705
285.10535	3.7312	0.029081937	0	0	0.80318975	4.117533	287.5737
282.88464	3.7313	0.029529423	0	0	0.8030973	4.29988	284.88977
279.0361	3.7314	0.03031277	0	0	0.80300504	4.157976	281.14462
284.25644	3.7315	0.02943665	0	0	0.8029127	4.2172427	284.47455
284.4814	3.7316	0.029330323	0	0	0.8028203	4.073172	280.27258
280.88614	3.7317	0.030009672	0	0	0.802728	4.227463	282.27072
283.7234	3.7318	0.029470956	0	0	0.80263585	4.3817544	283.12067
287.52023	3.7319	0.028876767	0	0	0.8025436	4.106674	278.86163
280.69186	3.732	0.029944632	0	0	0.80245167	3.8483524	277.30023
281.79834	3.7321	0.029727537	0	0	0.80235964	4.0695314	281.2775
289.9595	3.7322	0.028435547	0	0	0.80226755	3.8268442	280.90836
287.66113	3.7323	0.028722916	0	0	0.80217564	3.8167458	280.4294
